"start","end","today","district","treat","MCC_ID","catch_ID","Fat","SNF","Added.Water","Temp","Protein","Corrected.Lactometer.Reading","lacto_test","Analogue.Lactometer.Test","al_test_done","Alcohol.Test","Qty","Rejected","Price"
"2022-12-04T12:44:42.522+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-04T14:26:12.049+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-04T13:22:03.670+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-04T15:20:03.040+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-04T14:09:19.592+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-04T15:12:27.191+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-03T10:40:51.075+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-03T12:36:00.855+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-03T15:44:01.391+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-04T13:17:16.958+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-04T14:15:34.872+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-04T15:16:51.164+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-04T17:10:30.163+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-03T14:46:02.694+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-03T15:05:02.322+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-04T13:58:43.240+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-04T15:14:51.563+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-04T10:12:46.578+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-04T10:49:49.190+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-04T11:33:44.209+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-04T14:45:09.021+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-04T11:35:26.235+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-04T12:13:54.195+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-04T13:18:26.226+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-04T14:10:04.719+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-04T15:37:01.687+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-04T13:42:22.746+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-04T14:45:35.959+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-04T13:45:33.566+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-04T14:44:58.864+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-04T13:19:49.504+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-01T13:10:23.214+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-04T12:57:00.163+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-04T12:05:53.645+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-04T15:04:38.014+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-04T17:37:55.569+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-04T13:07:03.782+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-04T14:18:30.462+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-04T16:00:08.617+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-04T12:35:47.980+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-04T14:31:55.453+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-04T12:22:50.015+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-04T14:08:39.684+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-04T17:19:05.907+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-04T18:29:38.534+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-04T15:20:21.469+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-04T15:42:38.595+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-03T17:24:20.786+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-04T11:42:33.139+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-04T14:32:47.718+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-04T15:20:59.212+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-04T17:29:21.299+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-04T18:56:45.329+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-04T11:04:35.464+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-04T12:21:14.352+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-04T12:53:41.096+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-04T14:00:53.100+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-03T14:15:59.332+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-03T16:03:12.725+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-04T10:23:03.856+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-04T12:04:25.641+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-04T12:44:51.746+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-04T15:18:27.022+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-04T17:38:11.394+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-04T18:20:30.536+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-04T12:48:42.068+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-04T16:50:24.562+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-04T11:13:54.731+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-04T14:43:54.526+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-04T11:51:06.960+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-02T13:10:04.673+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-04T12:46:36.511+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-02T15:41:46.632+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-04T14:53:50.850+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-03T11:09:21.846+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-01T07:41:10.682+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-04T11:24:45.883+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-04T12:26:09.909+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-04T11:18:19.693+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-04T12:11:30.971+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-04T13:07:57.479+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-04T13:57:42.527+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-04T13:34:04.686+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-04T14:19:08.315+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-04T14:55:22.161+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-04T15:26:36.911+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-04T16:00:46.817+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-04T11:56:05.100+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-04T12:55:42.022+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-04T13:44:51.073+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-04T14:58:36.669+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-04T18:21:32.811+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-04T10:48:36.463+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-04T13:38:16.424+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-04T14:48:15.174+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-04T16:22:57.749+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-05T11:27:13.241+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-05T13:08:34.351+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-05T13:57:27.451+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-05T14:45:54.794+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-05T17:16:11.775+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-05T13:02:19.191+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-05T14:32:33.057+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-05T11:20:47.831+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-05T15:23:03.840+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-05T12:08:05.367+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-05T13:14:19.474+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-05T14:12:36.456+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-05T14:47:42.212+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-01T14:10:24.551+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-01T16:33:33.720+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-02T10:01:19.463+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-02T11:02:02.407+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-05T10:53:24.340+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-02T11:38:32.768+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-05T12:54:16.216+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-02T13:54:04.376+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-05T13:49:51.016+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-02T14:40:00.563+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-05T14:34:48.024+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-03T10:46:57.711+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-05T15:44:36.572+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-03T11:42:02.419+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-03T13:29:03.165+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-03T13:58:37.313+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-03T15:16:31.971+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-05T10:46:27.429+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-03T16:16:45.914+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-05T11:40:57.674+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-05T12:22:30.643+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-05T13:29:59.529+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-05T13:45:32.798+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-05T11:26:54.744+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-05T12:16:06.676+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-05T14:04:48.044+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-05T13:19:39.203+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-05T11:14:19.032+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-05T14:51:06.686+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-05T13:25:30.418+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-05T14:40:36.753+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-05T11:44:20.390+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-05T14:22:27.316+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-05T15:13:52.288+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-05T14:56:39.733+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-05T12:10:31.013+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-05T16:03:02.017+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-05T11:28:47.769+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-05T12:52:10.373+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-05T12:31:44.236+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-05T13:52:34.099+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-05T13:38:38.784+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-05T14:14:04.175+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-05T15:26:55.733+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-05T12:59:08.004+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-05T15:03:05.662+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-05T16:40:23.017+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-05T11:24:50.251+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-05T15:04:00.275+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-05T16:23:49.459+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-05T11:29:20.826+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-05T12:23:06.923+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-05T13:02:17.403+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-05T13:38:22.095+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-05T14:27:42.189+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-05T12:22:51.768+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-05T14:55:03.475+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-05T16:40:39.832+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-04T12:33:00.227+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-04T13:36:28.130+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-05T11:36:10.207+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-05T14:02:00.237+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-05T14:51:49.709+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-05T13:04:22.895+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-05T14:10:38.153+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-05T14:55:37.846+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-05T11:50:01.202+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-05T12:45:14.921+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-05T11:23:14.992+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-05T12:12:10.133+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-05T13:37:04.098+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-05T12:57:23.557+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-05T15:00:46.727+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-05T13:48:27.918+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-05T14:19:56.886+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-05T11:48:48.794+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-05T13:13:42.007+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-05T15:19:22.142+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-05T16:23:23.307+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-05T11:18:58.056+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-05T10:56:40.140+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-05T11:51:47.801+03:00",NA,NA,NA,"C","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
"2022-12-05T12:25:40.557+03:00",NA,NA,NA,"T","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,""
